reporter_code,reporter_name,year,hs_code,segment,flow,trade_value_usd,quantity,data_source,retrieval_date,reporter_iso3
276,Germany,2016,8486,Equipment,Import,613467257.87,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,43277848.622,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,116377.244,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,282663249.316,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2970077.789,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5763042.021,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1717656.731,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4040829.872,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4555.417,6.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1060239.326,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1060239.326,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1060239.326,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1060239.326,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,610.782,5.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,610.782,5.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,610.782,5.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,610.782,5.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,304785.847,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,77730.886,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,115541.844,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,111513.116,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,304785.847,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,77730.886,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,115541.844,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,111513.116,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,17002393.697,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,14339021.514,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2663372.183,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,16816679.397,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,14153307.213,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2663372.183,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,185714.301,416.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,185714.301,416.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5717.231,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5717.231,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5717.231,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5717.231,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,458671.978,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,383596.666,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,75075.311,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,458671.978,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,383596.666,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,75075.311,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,118647.76,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,10378.871,41.275,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,106832.666,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1436.223,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,118647.76,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,10378.871,41.275,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,106832.666,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1436.223,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,56.431,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,56.431,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,56.431,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,56.431,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,315254123.513,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,301982342.084,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,13257592.914,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,14188.515,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,310589202.593,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,300464330.356,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,10110683.722,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,14188.515,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4664920.921,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1518011.728,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3146909.193,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,9994032.068,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5626533.307,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4367498.761,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,9100111.389,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5626533.307,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3473578.082,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,893920.68,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,893920.68,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,150.483,1.509,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,150.483,1.509,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,150.483,1.509,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,150.483,1.509,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,87340.747,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1134.152,6.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,26183.967,65.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,59083.219,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,939.41,4.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,87340.747,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1134.152,6.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,26183.967,65.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,59083.219,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,939.41,4.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,7947.914,8200.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,7947.914,8200.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,7947.914,8200.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,7947.914,8200.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,41039.695,129.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,41039.695,129.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,41039.695,129.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,41039.695,129.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,67093300.81,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,7969091.037,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,114457.485,51.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,59004999.916,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4752.372,21.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,67088745.393,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,7969091.037,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,114457.485,51.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,59000444.499,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4752.372,21.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4555.417,6.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4555.417,6.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,247329.168,1644.321,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,235634.68,1331.321,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,11694.487,313.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,247329.168,1644.321,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,235634.68,1331.321,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,11694.487,313.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,46698.282,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,46698.282,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,46698.282,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,46698.282,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,100.691,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,100.691,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,100.691,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,100.691,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,499155.108,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,490163.775,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,8991.334,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,499155.108,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,490163.775,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,8991.334,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,12740.12,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3319.468,75.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3511.998,102.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5908.654,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,12740.12,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3319.468,75.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3511.998,102.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5908.654,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,230.15,47.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,230.15,47.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,230.15,47.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,230.15,47.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5866785.368,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,132.779,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5858215.607,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,8436.982,6.289,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5866785.368,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,132.779,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5858215.607,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,8436.982,6.289,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,86250.855,508.02,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,49.792,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,86201.063,507.02,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,86250.855,508.02,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,49.792,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,86201.063,507.02,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2875.766,500.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2875.766,500.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2875.766,500.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2875.766,500.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1910545.51,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1908250.651,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2294.859,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1910545.51,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1908250.651,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2294.859,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,74879329.801,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,70547579.502,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4331712.679,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,37.621,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,74879329.801,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,70547579.502,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4331712.679,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,37.621,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4818.762,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4818.762,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4818.762,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4818.762,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1744.934,10.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1744.934,10.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1744.934,10.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1744.934,10.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,525419.849,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,525419.849,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,525419.849,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,525419.849,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3996.64,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3996.64,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3996.64,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,3996.64,3.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,23938476.114,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,23366636.819,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,571839.296,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,23938476.114,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,23366636.819,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,571839.296,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,352545.252,6747.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,352545.252,6747.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,352545.252,6747.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,352545.252,6747.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,17326385.989,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,17326385.989,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,17326385.989,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,17326385.989,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,142821108.874,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,123339198.392,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,19481910.482,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,142814139.097,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,123332228.615,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,19481910.482,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,6969.777,10.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,6969.777,10.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2051906.18,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,8456.899,23.17,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2043449.281,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2051906.18,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,8456.899,23.17,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,2043449.281,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,171562.3,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4315.309,63.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,994.734,20.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,124670.383,301.74,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,41581.875,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,171562.3,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4315.309,63.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,994.734,20.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,124670.383,301.74,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,41581.875,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,295815.537,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,291356.384,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4459.153,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,295815.537,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,291356.384,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4459.153,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5688586.344,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4615349.085,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,21625.23,138.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1050289.773,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1322.255,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,5688586.344,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4615349.085,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,21625.23,138.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1050289.773,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,1322.255,1.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,30073.278,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,6476.283,25.594,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,23596.995,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,30073.278,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,6476.283,25.594,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,23596.995,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,666786.052,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,666786.052,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,666786.052,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,666786.052,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,9634.204,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,9634.204,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,9634.204,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,9634.204,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,37633.92,545.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,37633.92,545.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,37633.92,545.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,37633.92,545.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,632375.335,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,632375.335,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,632375.335,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,632375.335,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,45901903.915,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,6677368.579,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,70358.347,356.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,38730100.511,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,424076.478,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,45901903.915,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,6677368.579,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,70358.347,356.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,38730100.511,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,424076.478,0.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,60126.638,54.04,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,55601.096,50.0,Comtrade_API_real,2026-04-26,DEU
276,Germany,2016,8486,Equipment,Import,4525.542,4.04,Comtrade_API_real,2026-04-26,DEU
