year_month,query_year,query_month,hs_code,segment,country_name,import_value_usd_million,trade_direction,value_type,data_source,retrieval_timestamp
2025-07,2025,7,8541,Devices,Panama Republic,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Philippines,0.48,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Poland,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Portugal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Puerto Rico,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Romania,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Russia,0.24,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Senegal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Serbia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Singapore,42.12,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Slovak Rep,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Slovenia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,South Africa,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Spain,0.22,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Sri Lanka Dsr,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Sweden,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Switzerland,0.57,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Taiwan,7.15,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Thailand,4.88,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Tunisia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Turkey,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,U Arab Emts,1.76,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,U K,1.12,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,U S A,6.48,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Ukraine,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-07,2025,7,8541,Devices,Vietnam Soc Rep,19.19,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:02.295090
2025-08,2025,8,8541,Devices,Anguilla,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Australia,0.13,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Austria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Belarus,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Belgium,0.09,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Benin,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Brazil,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Bulgaria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Cambodia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Canada,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Chile,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,China P Rp,257.24,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Colombia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Costa Rica,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Czech Republic,0.17,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Denmark,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Egypt A Rp,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Estonia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Ethiopia,17.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Finland,0.93,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,France,0.48,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Georgia,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Germany,9.51,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Greece,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Honduras,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Hong Kong,18.83,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Hungary,0.16,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Indonesia,1.88,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Ireland,0.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Israel,0.16,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Italy,0.12,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Japan,19.5,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Kenya,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Korea Rp,3.99,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Lao Pd Rp,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Latvia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Liechtenstein,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Lithuania,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Luxembourg,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Malaysia,9.07,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Maldives,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Malta,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Mauritius,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Mexico,1.45,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Morocco,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Myanmar,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Netherland,0.52,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Netherlandantil,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,New Zealand,0.29,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Nigeria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Norway,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Panama Republic,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Philippines,0.48,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Poland,0.1,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Portugal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Puerto Rico,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Romania,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Russia,0.15,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Samoa,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Saudi Arab,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Senegal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Serbia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Singapore,33.88,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Slovak Rep,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Slovenia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,South Africa,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Spain,0.06,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Sri Lanka Dsr,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Sweden,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Switzerland,0.48,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Taiwan,7.31,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Thailand,6.46,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Tunisia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Turkey,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,U Arab Emts,1.92,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,U K,2.68,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,U S A,3.44,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Ukraine,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-08,2025,8,8541,Devices,Vietnam Soc Rep,22.94,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:09.345024
2025-09,2025,9,8541,Devices,Anguilla,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Australia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Austria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Belarus,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Belgium,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Benin,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Brazil,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Bulgaria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Cambodia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Canada,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Chile,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,China P Rp,286.51,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Colombia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Costa Rica,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Czech Republic,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Denmark,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Egypt A Rp,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Estonia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Ethiopia,15.6,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Finland,0.98,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,France,0.29,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Georgia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Germany,11.09,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Greece,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Honduras,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Hong Kong,18.45,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Hungary,0.22,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Indonesia,16.79,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Ireland,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Israel,0.2,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Italy,0.21,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Japan,19.63,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Kenya,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Korea Rp,7.04,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Lao Pd Rp,0.06,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Latvia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Liechtenstein,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Lithuania,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Luxembourg,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Malaysia,23.93,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Maldives,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Malta,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Mauritius,0.16,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Mexico,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Morocco,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Myanmar,0.03,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Netherland,1.26,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Netherlandantil,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,New Zealand,0.35,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Nigeria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Norway,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Panama Republic,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Philippines,0.73,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Poland,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Portugal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Puerto Rico,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Romania,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Russia,0.16,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Samoa,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Saudi Arab,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Senegal,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Serbia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Singapore,34.76,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Slovak Rep,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Slovenia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,South Africa,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Spain,0.07,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Sri Lanka Dsr,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Sweden,0.05,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Switzerland,0.44,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Taiwan,6.89,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Thailand,12.74,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Tunisia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Turkey,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,U Arab Emts,1.75,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,U K,0.83,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,U S A,3.22,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Ukraine,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-09,2025,9,8541,Devices,Vietnam Soc Rep,28.64,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:16.404771
2025-10,2025,10,8541,Devices,Anguilla,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Australia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Austria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Belarus,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Belgium,0.11,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Benin,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Brazil,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Bulgaria,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Cambodia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Canada,0.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Chile,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,China P Rp,289.62,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Colombia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Costa Rica,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Czech Republic,5.64,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Denmark,0.01,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Egypt A Rp,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Estonia,0.0,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
2025-10,2025,10,8541,Devices,Ethiopia,15.02,import,USD,DGFT_TRADESTAT_MEIDB_live,2026-05-01T06:30:23.452168
